Date,Open,High,Low,Close,Volume,Adj. Close*
13-Mar-36,153.13,153.46,149.65,150.42,26600,150.42
12-Mar-36,156.63,156.63,152.35,153.13,29200,153.13
11-Mar-36,155.37,157.95,155.37,156.85,21900,156.85
10-Mar-36,153.50,155.87,153.35,155.37,23200,155.37
9-Mar-36,156.86,156.86,153.33,153.50,27500,153.50
6-Mar-36,157.52,159.87,157.27,158.75,28900,158.75
5-Mar-36,156.70,158.56,156.03,157.52,25900,157.52
4-Mar-36,156.19,158.24,155.45,156.70,29800,156.70
3-Mar-36,154.08,156.61,154.08,156.19,27000,156.19
2-Mar-36,152.15,154.54,151.65,154.08,19800,154.08
28-Feb-36,152.64,153.94,151.61,152.53,24600,152.53
27-Feb-36,150.59,153.02,150.59,152.64,23200,152.64
26-Feb-36,150.78,151.10,149.08,149.81,20400,149.81
25-Feb-36,152.74,153.25,149.99,150.78,23900,150.78
24-Feb-36,153.74,153.75,152.00,152.74,22000,152.74
21-Feb-36,154.43,155.14,153.05,153.74,30100,153.74
20-Feb-36,153.09,155.14,152.30,154.43,34600,154.43
19-Feb-36,153.36,155.69,152.54,153.09,45800,153.09
18-Feb-36,151.40,153.76,151.23,153.36,35300,153.36
17-Feb-36,152.40,153.57,150.43,151.40,47200,151.40
14-Feb-36,152.53,153.01,150.86,151.97,26000,151.97
13-Feb-36,152.25,153.67,151.48,152.53,29200,152.53
11-Feb-36,151.15,153.16,150.80,152.25,33500,152.25
10-Feb-36,150.40,151.88,149.72,151.15,24600,151.15
7-Feb-36,150.86,151.67,149.50,150.17,25700,150.17
6-Feb-36,150.60,151.97,150.14,150.86,27500,150.86
5-Feb-36,150.94,151.94,150.07,150.60,29200,150.60
4-Feb-36,150.62,151.77,149.92,150.94,30100,150.94
3-Feb-36,149.58,151.05,148.32,150.62,23200,150.62
31-Jan-36,146.98,150.00,146.79,149.49,32300,149.49
30-Jan-36,147.71,148.50,146.25,146.98,30100,146.98
29-Jan-36,146.94,148.50,146.33,147.71,26800,147.71
28-Jan-36,147.30,147.84,146.38,146.94,22900,146.94
27-Jan-36,147.01,148.30,146.73,147.30,31000,147.30
24-Jan-36,146.97,147.91,146.15,146.59,25400,146.59
23-Jan-36,145.99,147.70,145.80,146.97,29400,146.97
22-Jan-36,143.79,146.36,143.79,145.99,21500,145.99
21-Jan-36,144.06,144.29,142.77,143.50,13300,143.50
20-Jan-36,144.93,145.23,143.60,144.06,18100,144.06
17-Jan-36,145.92,146.58,144.64,145.81,23500,145.81
16-Jan-36,145.66,146.73,145.03,145.92,31100,145.92
15-Jan-36,146.32,147.13,145.02,145.66,46300,145.66
14-Jan-36,146.52,146.89,145.41,146.32,27900,146.32
13-Jan-36,146.73,147.45,145.67,146.52,26000,146.52
10-Jan-36,145.68,148.02,145.68,147.08,32700,147.08
9-Jan-36,146.16,146.83,144.63,145.66,30000,145.66
8-Jan-36,144.92,147.29,144.62,146.16,25300,146.16
7-Jan-36,143.11,145.22,142.05,144.92,30800,144.92
6-Jan-36,144.08,145.35,141.55,143.11,37300,143.11
3-Jan-36,144.13,145.28,143.49,144.69,28300,144.69
2-Jan-36,144.13,145.22,143.34,144.13,22400,144.13
31-Dec-35,143.00,145.02,142.93,144.13,24400,144.13
30-Dec-35,141.35,143.37,141.35,143.00,16300,143.00
27-Dec-35,141.54,142.83,140.67,141.58,21300,141.58
26-Dec-35,141.53,142.64,140.87,141.54,23400,141.54
24-Dec-35,140.58,141.88,140.04,141.53,17100,141.53
23-Dec-35,140.19,141.42,139.75,140.58,19200,140.58
20-Dec-35,138.94,140.00,138.46,139.50,14100,139.50
19-Dec-35,139.95,139.95,138.33,138.94,12600,138.94
18-Dec-35,140.60,141.73,139.71,140.10,16900,140.10
17-Dec-35,139.11,140.89,138.90,140.60,13900,140.60
16-Dec-35,140.38,141.28,138.91,139.11,14000,139.11
13-Dec-35,141.34,142.12,139.56,140.16,18900,140.16
12-Dec-35,142.84,143.46,140.86,141.34,21400,141.34
11-Dec-35,142.31,143.90,141.63,142.84,21300,142.84
10-Dec-35,144.10,144.32,141.61,142.31,23400,142.31
9-Dec-35,144.47,145.07,143.06,144.10,25100,144.10
6-Dec-35,143.72,144.78,143.09,143.48,23700,143.48
5-Dec-35,144.04,145.09,143.12,143.72,22600,143.72
4-Dec-35,143.58,145.13,143.29,144.04,29600,144.04
3-Dec-35,140.72,143.71,140.60,143.58,19300,143.58
2-Dec-35,142.35,142.95,140.38,140.72,15200,140.72
29-Nov-35,143.38,144.27,141.15,142.34,21700,142.34
27-Nov-35,142.59,144.30,141.94,143.38,18600,143.38
26-Nov-35,144.72,145.25,141.80,142.59,23300,142.59
25-Nov-35,146.12,147.50,143.89,144.72,33700,144.72
22-Nov-35,147.37,148.10,143.48,144.61,39200,144.61
21-Nov-35,146.65,147.83,145.96,147.37,32800,147.37
20-Nov-35,148.44,149.42,145.98,146.65,38200,146.65
19-Nov-35,147.06,148.81,146.93,148.44,28800,148.44
18-Nov-35,147.31,148.94,146.35,147.06,32000,147.06
15-Nov-35,145.59,147.40,145.10,146.32,29400,146.32
14-Nov-35,143.85,146.39,143.85,145.59,39500,145.59
13-Nov-35,142.56,143.97,141.60,143.59,20500,143.59
12-Nov-35,144.36,144.60,142.20,142.56,21400,142.56
8-Nov-35,143.40,145.40,142.80,144.25,33500,144.25
7-Nov-35,142.90,145.28,142.15,143.40,27900,143.40
6-Nov-35,141.19,143.48,141.19,142.90,30800,142.90
4-Nov-35,141.20,141.78,139.99,141.07,17500,141.07
1-Nov-35,140.07,141.77,140.07,141.31,20400,141.31
31-Oct-35,139.35,140.52,138.85,139.74,18100,139.74
30-Oct-35,140.49,140.56,138.40,139.35,21500,139.35
29-Oct-35,140.78,141.23,139.49,140.49,17100,140.49
28-Oct-35,141.47,142.08,139.86,140.78,21100,140.78
25-Oct-35,139.58,141.89,139.58,140.68,24700,140.68
24-Oct-35,139.58,140.84,138.41,139.42,21600,139.42
23-Oct-35,138.77,140.46,138.32,139.58,27600,139.58
22-Oct-35,138.96,140.08,137.84,138.77,28400,138.77
21-Oct-35,137.11,139.50,137.11,138.96,28700,138.96
18-Oct-35,135.57,136.11,134.54,135.13,14500,135.13
17-Oct-35,135.68,136.76,135.10,135.57,16100,135.57
16-Oct-35,136.26,137.15,134.83,135.68,22400,135.68
15-Oct-35,135.03,137.11,134.85,136.26,25700,136.26
14-Oct-35,133.56,135.25,133.17,135.03,15900,135.03
11-Oct-35,133.03,134.56,133.03,133.56,20600,133.56
10-Oct-35,131.14,133.09,131.14,132.99,18600,132.99
9-Oct-35,130.06,130.81,129.51,130.59,8800,130.59
8-Oct-35,130.77,131.30,129.85,130.06,11800,130.06
7-Oct-35,130.35,131.35,130.24,130.77,9500,130.77
4-Oct-35,129.05,130.59,128.82,129.76,14200,129.76
3-Oct-35,128.06,129.41,126.95,129.05,14900,129.05
2-Oct-35,130.43,130.43,127.56,128.06,21900,128.06
1-Oct-35,131.92,133.19,131.18,131.51,14200,131.51
30-Sep-35,131.75,132.60,131.17,131.92,12600,131.92
27-Sep-35,131.06,132.12,130.74,131.48,11200,131.48
26-Sep-35,131.52,131.67,129.95,131.06,10900,131.06
25-Sep-35,131.02,132.45,130.99,131.52,10800,131.52
24-Sep-35,130.26,131.68,130.26,131.02,10100,131.02
23-Sep-35,128.97,130.66,128.97,129.55,10100,129.55
20-Sep-35,130.38,130.38,127.98,128.42,22200,128.42
19-Sep-35,134.11,134.49,131.10,131.44,19200,131.44
18-Sep-35,133.11,135.34,133.07,134.11,19400,134.11
17-Sep-35,132.91,133.78,131.86,133.11,13300,133.11
16-Sep-35,133.40,133.86,131.91,132.91,14900,132.91
13-Sep-35,133.33,134.67,132.88,133.52,17300,133.52
12-Sep-35,134.01,134.72,132.63,133.33,18800,133.33
11-Sep-35,133.22,135.05,132.90,134.01,25900,134.01
10-Sep-35,132.48,134.06,131.50,133.22,19800,133.22
9-Sep-35,131.86,133.36,131.13,132.48,20000,132.48
6-Sep-35,129.34,131.34,128.94,130.75,21500,130.75
5-Sep-35,128.46,130.34,128.29,129.34,18900,129.34
4-Sep-35,127.27,128.70,126.43,128.46,10000,128.46
3-Sep-35,127.89,128.47,126.81,127.27,9000,127.27
30-Aug-35,126.95,127.70,126.76,127.35,8300,127.35
29-Aug-35,126.61,127.62,126.57,126.95,9000,126.95
28-Aug-35,126.81,127.32,125.65,126.61,13900,126.61
27-Aug-35,128.99,129.97,126.27,126.81,21600,126.81
26-Aug-35,127.93,129.53,127.61,128.99,14300,128.99
23-Aug-35,128.52,129.59,127.82,128.93,18900,128.93
22-Aug-35,127.66,129.49,127.33,128.52,16700,128.52
21-Aug-35,126.59,128.25,126.59,127.66,17500,127.66
20-Aug-35,126.33,126.68,124.97,126.31,19800,126.31
19-Aug-35,127.96,128.39,126.07,126.33,20700,126.33
16-Aug-35,127.47,128.03,126.51,127.63,17100,127.63
15-Aug-35,128.27,128.72,127.07,127.47,15800,127.47
14-Aug-35,128.09,128.94,127.35,128.27,19500,128.27
13-Aug-35,128.00,128.85,127.15,128.09,26300,128.09
12-Aug-35,127.94,128.84,127.44,128.00,24300,128.00
9-Aug-35,125.98,127.80,125.72,127.27,21900,127.27
8-Aug-35,125.61,126.59,125.16,125.98,14300,125.98
7-Aug-35,125.64,126.54,125.18,125.61,13900,125.61
6-Aug-35,126.07,126.96,125.00,125.64,17700,125.64
5-Aug-35,125.90,126.62,125.31,126.07,17400,126.07
2-Aug-35,125.85,126.13,124.28,124.93,15200,124.93
1-Aug-35,126.23,126.88,125.19,125.85,18900,125.85
31-Jul-35,125.57,127.04,125.00,126.23,19100,126.23
30-Jul-35,126.56,126.78,125.03,125.57,16800,125.57
29-Jul-35,125.27,126.89,125.10,126.56,17500,126.56
26-Jul-35,123.80,124.45,123.37,124.02,9900,124.02
25-Jul-35,124.60,125.27,123.19,123.80,13300,123.80
24-Jul-35,124.14,124.93,123.83,124.60,13100,124.60
23-Jul-35,124.10,125.36,123.58,124.14,17300,124.14
22-Jul-35,122.69,124.34,122.67,124.10,13700,124.10
19-Jul-35,123.41,123.88,121.94,122.33,11500,122.33
18-Jul-35,122.91,124.24,122.60,123.41,15000,123.41
17-Jul-35,122.34,123.49,122.25,122.91,13600,122.91
16-Jul-35,121.72,122.56,121.00,122.34,9000,122.34
15-Jul-35,121.88,122.74,121.40,121.72,9500,121.72
12-Jul-35,121.93,122.63,121.29,122.20,11000,122.20
11-Jul-35,122.69,122.90,121.14,121.93,10000,121.93
10-Jul-35,122.15,123.14,121.97,122.69,11500,122.69
9-Jul-35,122.55,123.34,121.74,122.15,13500,122.15
8-Jul-35,121.02,122.68,120.69,122.55,13100,122.55
5-Jul-35,119.02,120.75,119.02,120.61,8800,120.61
3-Jul-35,118.69,118.98,117.80,118.81,7200,118.81
2-Jul-35,118.82,119.70,118.32,118.69,12000,118.69
1-Jul-35,118.21,119.30,117.97,118.82,6800,118.82
28-Jun-35,117.69,118.83,117.69,118.36,7600,118.36
27-Jun-35,117.64,118.50,116.91,117.56,7400,117.56
26-Jun-35,118.73,119.49,117.51,117.64,9600,117.64
25-Jun-35,119.64,119.64,117.85,118.73,11400,118.73
24-Jun-35,120.75,121.30,119.67,120.04,11200,120.04
21-Jun-35,117.80,120.04,117.80,119.48,15200,119.48
20-Jun-35,117.47,117.47,115.85,117.24,10000,117.24
19-Jun-35,119.32,119.76,117.47,118.12,16300,118.12
18-Jun-35,118.67,119.71,118.67,119.32,8900,119.32
17-Jun-35,119.17,119.33,118.21,118.67,9100,118.67
14-Jun-35,117.89,119.67,117.64,119.00,12800,119.00
13-Jun-35,117.14,118.40,116.49,117.89,8600,117.89
12-Jun-35,117.08,118.53,116.27,117.14,12900,117.14
11-Jun-35,115.89,117.53,115.77,117.08,11500,117.08
10-Jun-35,114.72,116.12,114.04,115.89,6300,115.89
7-Jun-35,113.54,114.27,113.15,114.01,5900,114.01
6-Jun-35,113.92,114.89,113.27,113.54,6800,113.54
5-Jun-35,113.58,115.08,112.96,113.92,11000,113.92
4-Jun-35,111.95,113.73,111.95,113.58,8700,113.58
3-Jun-35,110.15,111.84,110.15,111.45,6000,111.45
31-May-35,111.85,112.62,110.40,110.64,11200,110.64
29-May-35,113.67,113.67,111.37,111.85,15000,111.85
28-May-35,116.74,117.62,112.99,113.76,23100,113.76
27-May-35,115.90,117.12,115.32,116.74,8200,116.74
24-May-35,116.81,117.43,115.91,116.17,11800,116.17
23-May-35,116.24,117.51,116.20,116.81,12900,116.81
22-May-35,115.56,116.69,115.07,116.24,11500,116.24
21-May-35,114.67,116.31,114.57,115.56,11400,115.56
20-May-35,114.58,115.27,114.18,114.67,9700,114.67
17-May-35,116.58,117.09,115.28,115.81,18200,115.81
16-May-35,114.67,117.30,114.67,116.58,24200,116.58
15-May-35,114.18,115.11,113.87,114.61,10500,114.61
14-May-35,114.23,115.03,113.71,114.18,12100,114.18
13-May-35,114.08,114.93,113.36,114.23,11300,114.23
10-May-35,113.10,114.50,112.84,113.67,15800,113.67
9-May-35,112.63,113.92,112.11,113.10,16600,113.10
8-May-35,110.18,112.74,110.18,112.63,14000,112.63
7-May-35,110.53,110.68,109.23,109.79,8100,109.79
6-May-35,110.83,111.60,110.22,110.53,10300,110.53
3-May-35,109.04,110.93,109.04,110.49,9500,110.49
2-May-35,108.71,109.47,107.82,108.84,8800,108.84
1-May-35,109.45,110.26,108.52,108.71,8200,108.71
30-Apr-35,109.91,110.61,108.75,109.45,8600,109.45
29-Apr-35,109.68,110.40,108.65,109.91,8900,109.91
26-Apr-35,110.47,111.33,109.23,110.37,15200,110.37
25-Apr-35,109.45,111.52,108.94,110.47,16400,110.47
24-Apr-35,110.06,110.75,109.08,109.45,12800,109.45
23-Apr-35,110.27,110.70,109.56,110.06,12300,110.06
22-Apr-35,109.76,110.91,109.42,110.27,13800,110.27
18-Apr-35,105.68,108.33,105.68,107.97,8200,107.97
17-Apr-35,106.33,106.67,105.24,105.43,8500,105.43
16-Apr-35,105.93,106.67,105.44,106.33,7400,106.33
15-Apr-35,105.42,106.44,105.05,105.93,11100,105.93
12-Apr-35,104.03,104.69,103.59,104.45,8400,104.45
11-Apr-35,104.06,104.59,103.57,104.03,7300,104.03
10-Apr-35,104.32,105.06,103.74,104.06,9900,104.06
9-Apr-35,102.65,104.46,102.58,104.32,8600,104.32
8-Apr-35,103.04,103.40,102.31,102.65,7100,102.65
5-Apr-35,101.35,102.87,101.35,102.53,12100,102.53
4-Apr-35,100.39,101.38,100.34,101.13,5600,101.13
3-Apr-35,101.00,101.11,99.75,100.39,5300,100.39
2-Apr-35,101.23,101.86,100.84,101.00,5300,101.00
1-Apr-35,100.81,101.59,100.67,101.23,4400,101.23
29-Mar-35,100.59,101.33,100.26,100.78,4600,100.78
28-Mar-35,100.35,101.54,99.69,100.59,6100,100.59
27-Mar-35,98.97,100.72,98.87,100.35,4600,100.35
26-Mar-35,99.50,99.80,98.61,98.97,4400,98.97
25-Mar-35,99.84,99.99,98.63,99.50,4600,99.50
22-Mar-35,99.72,100.88,99.10,100.68,7800,100.68
21-Mar-35,98.29,100.55,98.03,99.72,8900,99.72
20-Mar-35,98.31,99.11,97.75,98.29,4900,98.29
19-Mar-35,97.05,98.61,97.05,98.31,5100,98.31
18-Mar-35,97.62,97.62,95.95,97.01,5900,97.01
15-Mar-35,96.71,98.51,96.47,98.21,7700,98.21
14-Mar-35,98.02,98.50,96.49,96.71,8100,96.71
13-Mar-35,97.66,98.52,96.81,98.02,10800,98.02
12-Mar-35,99.39,99.62,97.60,97.66,10500,97.66
11-Mar-35,101.18,101.60,99.24,99.39,8000,99.39
8-Mar-35,101.27,102.37,101.27,101.58,4400,101.58
7-Mar-35,100.22,101.37,100.13,101.17,5400,101.17
6-Mar-35,100.09,101.94,98.77,100.22,12900,100.22
5-Mar-35,102.29,102.29,100.00,100.09,9000,100.09
4-Mar-35,103.16,103.16,102.24,102.58,4200,102.58
1-Mar-35,102.38,103.59,102.03,103.27,6400,103.27
28-Feb-35,102.55,103.27,102.14,102.38,5700,102.38
27-Feb-35,102.24,102.86,101.27,102.55,9300,102.55
26-Feb-35,103.14,103.60,102.08,102.24,9500,102.24
25-Feb-35,103.25,103.57,102.33,103.14,7400,103.14
21-Feb-35,104.97,105.47,104.28,104.86,7000,104.86
20-Feb-35,105.89,106.25,104.60,104.97,9700,104.97
19-Feb-35,107.17,107.36,105.59,105.89,11000,105.89
18-Feb-35,104.54,108.29,103.64,107.17,19100,107.17
15-Feb-35,103.43,105.07,103.43,104.67,7300,104.67
14-Feb-35,102.69,103.31,102.56,103.05,4100,103.05
13-Feb-35,102.42,103.06,102.18,102.69,3900,102.69
11-Feb-35,102.66,102.67,101.65,102.42,3600,102.42
8-Feb-35,101.16,102.58,101.16,102.35,5900,102.35
7-Feb-35,100.23,101.34,100.02,101.00,5200,101.00
6-Feb-35,100.74,100.90,99.95,100.23,5600,100.23
5-Feb-35,101.40,101.40,100.46,100.74,5600,100.74
4-Feb-35,102.17,102.17,101.35,101.56,3500,101.56
1-Feb-35,101.69,102.05,101.10,101.53,4900,101.53
31-Jan-35,101.05,102.12,101.05,101.69,5300,101.69
30-Jan-35,100.69,101.39,100.38,101.00,4300,101.00
29-Jan-35,101.51,101.58,100.24,100.69,5800,100.69
28-Jan-35,102.31,102.31,101.03,101.51,6900,101.51
25-Jan-35,102.44,103.12,102.32,102.86,5200,102.86
24-Jan-35,102.85,102.85,102.01,102.44,4400,102.44
23-Jan-35,102.77,103.43,102.43,102.88,6200,102.88
22-Jan-35,103.35,103.64,102.60,102.77,5900,102.77
21-Jan-35,102.96,103.93,102.57,103.35,6900,103.35
18-Jan-35,101.92,102.63,101.58,102.36,6900,102.36
17-Jan-35,101.54,102.30,101.04,101.92,7400,101.92
16-Jan-35,100.49,101.95,100.40,101.54,6700,101.54
15-Jan-35,102.76,103.20,99.54,100.49,13700,100.49
14-Jan-35,102.39,103.37,102.39,102.76,5500,102.76
11-Jan-35,104.87,105.49,102.50,103.35,13800,103.35
10-Jan-35,105.05,105.65,104.41,104.87,7800,104.87
9-Jan-35,105.03,105.68,104.28,105.05,9000,105.05
8-Jan-35,105.88,106.22,104.56,105.03,11900,105.03
7-Jan-35,105.56,106.71,105.24,105.88,12900,105.88
4-Jan-35,105.14,105.43,104.18,104.69,9700,104.69
3-Jan-35,104.51,105.63,104.12,105.14,10700,105.14
2-Jan-35,104.04,104.93,103.05,104.51,8800,104.51
31-Dec-34,103.90,104.46,103.36,104.04,10200,104.04
28-Dec-34,100.57,103.29,100.57,103.15,12800,103.15
27-Dec-34,100.35,101.41,99.58,100.26,16300,100.26
26-Dec-34,100.69,101.32,100.05,100.35,10500,100.35
24-Dec-34,99.73,101.00,99.52,100.69,8100,100.69
21-Dec-34,99.59,100.38,98.99,99.90,9200,99.90
20-Dec-34,99.78,100.01,98.93,99.59,8800,99.59
19-Dec-34,100.88,100.88,99.40,99.78,9800,99.78
18-Dec-34,100.92,101.37,100.41,101.00,8200,101.00
17-Dec-34,100.84,101.66,100.45,100.92,9000,100.92
14-Dec-34,100.68,101.30,100.34,100.69,9400,100.69
13-Dec-34,100.97,102.02,100.39,100.68,10000,100.68
12-Dec-34,100.81,101.62,100.52,100.97,7900,100.97
11-Dec-34,102.76,103.58,100.50,100.81,12800,100.81
10-Dec-34,102.83,103.52,102.18,102.76,8500,102.76
7-Dec-34,103.47,103.90,102.75,103.16,10200,103.16
6-Dec-34,103.42,104.23,102.91,103.47,14200,103.47
5-Dec-34,102.69,104.08,102.69,103.42,16400,103.42
4-Dec-34,101.92,102.93,101.59,102.57,9500,102.57
3-Dec-34,102.77,102.77,101.74,101.92,7500,101.92
30-Nov-34,102.75,103.36,101.94,102.94,8000,102.94
28-Nov-34,102.38,103.47,101.90,102.75,11600,102.75
27-Nov-34,103.08,103.12,101.80,102.38,10100,102.38
26-Nov-34,102.40,103.51,102.16,103.08,14100,103.08
23-Nov-34,100.17,101.99,100.17,101.62,11300,101.62
22-Nov-34,99.47,100.48,98.93,99.93,7700,99.93
21-Nov-34,99.90,100.43,98.95,99.47,8100,99.47
20-Nov-34,99.89,100.14,98.96,99.90,8700,99.90
19-Nov-34,99.45,100.68,99.24,99.89,9800,99.89
16-Nov-34,99.72,100.08,98.70,99.39,10300,99.39
15-Nov-34,99.42,100.80,99.34,99.72,15400,99.72
14-Nov-34,99.19,99.81,98.49,99.42,9600,99.42
13-Nov-34,99.21,99.98,98.49,99.19,11300,99.19
9-Nov-34,97.26,99.34,96.97,99.02,12300,99.02
8-Nov-34,97.55,98.31,96.83,97.26,8400,97.26
7-Nov-34,96.06,97.81,95.31,97.55,11100,97.55
5-Nov-34,94.95,96.17,94.83,96.06,7600,96.06
2-Nov-34,93.83,94.94,93.83,94.42,6500,94.42
1-Nov-34,93.36,93.98,92.79,93.46,5400,93.46
31-Oct-34,93.05,94.04,92.90,93.36,4200,93.36
30-Oct-34,92.59,93.46,92.59,93.05,4300,93.05
29-Oct-34,92.86,93.60,92.37,92.53,4300,92.53
26-Oct-34,93.86,93.86,92.20,93.01,8700,93.01
25-Oct-34,95.60,96.15,94.05,94.19,10300,94.19
24-Oct-34,94.65,95.71,93.96,95.60,7700,95.60
23-Oct-34,94.78,95.17,94.19,94.65,5400,94.65
22-Oct-34,95.02,95.79,94.65,94.78,5700,94.78
19-Oct-34,95.33,95.33,94.39,94.90,5300,94.90
18-Oct-34,95.29,96.03,94.63,95.34,6600,95.34
17-Oct-34,95.25,96.36,94.83,95.29,6600,95.29
16-Oct-34,94.16,95.81,94.15,95.25,6800,95.25
15-Oct-34,94.90,95.37,94.01,94.16,5100,94.16
11-Oct-34,93.94,96.04,93.94,95.50,14000,95.50
10-Oct-34,91.78,94.01,91.78,93.75,9900,93.75
9-Oct-34,92.50,93.03,91.31,91.71,7700,91.71
8-Oct-34,92.85,93.21,92.16,92.50,4500,92.50
5-Oct-34,91.74,93.58,91.74,92.96,8700,92.96
4-Oct-34,91.04,91.44,89.84,91.01,6100,91.01
3-Oct-34,90.88,91.82,90.66,91.04,4100,91.04
2-Oct-34,90.41,91.44,90.30,90.88,3700,90.88
1-Oct-34,92.17,92.17,90.14,90.41,6200,90.41
28-Sep-34,93.40,93.52,92.24,92.49,5100,92.49
27-Sep-34,92.44,94.02,92.23,93.40,8000,93.40
26-Sep-34,92.72,93.12,92.05,92.44,8000,92.44
25-Sep-34,90.45,92.79,89.91,92.72,8400,92.72
24-Sep-34,91.08,91.50,89.97,90.45,5100,90.45
21-Sep-34,89.65,91.34,89.65,91.10,7100,91.10
20-Sep-34,89.34,89.93,88.76,89.35,4900,89.35
19-Sep-34,87.91,89.58,87.91,89.34,5600,89.34
18-Sep-34,86.69,87.84,86.57,87.37,5300,87.37
17-Sep-34,87.34,87.41,85.72,86.69,6500,86.69
14-Sep-34,89.25,89.25,86.64,86.83,8400,86.83
13-Sep-34,89.62,90.45,89.12,89.44,4200,89.44
12-Sep-34,89.25,90.14,89.14,89.62,4000,89.62
